run_key,scene_id,intersection_id,algorithm,flow_multiplier,seed,matrix_kind,disturbance_kind,disturbance_begin_seconds,disturbance_end_seconds,disturbance_target,disturbance_intensity,duration_seconds,warmup_seconds,steps,steps_origin,algorithm_params,run_id,status,reason,run_dir,avg_delay,avg_delay_seconds,avg_queue_length,avg_queue_length_vehicles,avg_travel_time,avg_travel_time_seconds,co2_g,co2_g_per_completed,collision_count,completed_vehicle_count,fuel_consumption,fuel_ml,fuel_ml_per_completed,harsh_braking_count,illegal_transition_count,max_queue_length,max_queue_length_vehicles,potential_conflict_count,red_light_count,teleport_count,throughput,total_stops,unfinished_vehicle_count
"{""algorithm"":""fixed_time"",""algorithm_params"":{},""disturbance"":null,""duration_seconds"":3600.0,""flow_multiplier"":1.25,""scene_id"":""3"",""seed"":44,""warmup_seconds"":600.0}",3,3,fixed_time,1.25,44,normal,,,,,,3600.0,600.0,,none,{},30bd48a6fb3f,completed,,F:\challenge-cup\output\runs\formal\runs\i3\fixed_time\x1.25\s44\30bd48a6fb3f,35.56242927429275,35.56242927429275,2.1,2.1,47.37269372693727,47.37269372693727,166821.25559000002,102.5960981488315,0,1626,72885.93,72885.93,44.82529520295203,448,0,10.0,10.0,83,0,0,1626,1574,29
"{""algorithm"":""classic_maxpressure"",""algorithm_params"":{},""disturbance"":null,""duration_seconds"":3600.0,""flow_multiplier"":1.0,""scene_id"":""3"",""seed"":42,""warmup_seconds"":600.0}",3,3,classic_maxpressure,1.0,42,normal,,,,,,3600.0,600.0,,none,{},492eb34689d0,completed,,F:\challenge-cup\output\runs\formal\runs\i3\classic_maxpressure\x1\s42\492eb34689d0,26.68417100371747,26.68417100371747,1.2333333333333332,1.2333333333333332,38.50855018587361,38.50855018587361,121786.72979000001,90.54775449070632,0,1345,53209.65,53209.65,39.5610780669145,571,0,9.0,9.0,157,0,0,1345,1791,16
"{""algorithm"":""classic_maxpressure"",""algorithm_params"":{},""disturbance"":null,""duration_seconds"":3600.0,""flow_multiplier"":1.0,""scene_id"":""3"",""seed"":43,""warmup_seconds"":600.0}",3,3,classic_maxpressure,1.0,43,normal,,,,,,3600.0,600.0,,none,{},4e77b6fbcdc8,completed,,F:\challenge-cup\output\runs\formal\runs\i3\classic_maxpressure\x1\s43\4e77b6fbcdc8,28.47225758697261,28.47225758697261,1.1333333333333333,1.1333333333333333,40.25166543301258,40.25166543301258,125507.88606,92.89998968171724,0,1351,54835.48,54835.48,40.58880829015544,527,0,9.0,9.0,179,0,0,1351,1935,17
"{""algorithm"":""classic_maxpressure"",""algorithm_params"":{},""disturbance"":null,""duration_seconds"":3600.0,""flow_multiplier"":1.0,""scene_id"":""3"",""seed"":44,""warmup_seconds"":600.0}",3,3,classic_maxpressure,1.0,44,normal,,,,,,3600.0,600.0,,none,{},db51ccd3fab8,completed,,F:\challenge-cup\output\runs\formal\runs\i3\classic_maxpressure\x1\s44\db51ccd3fab8,28.67873502994012,28.67873502994012,1.1333333333333333,1.1333333333333333,40.49700598802395,40.49700598802395,122927.12865,92.01132383982036,0,1336,53707.97,53707.97,40.20057634730539,519,0,10.0,10.0,172,0,0,1336,1887,18
"{""algorithm"":""classic_maxpressure"",""algorithm_params"":{},""disturbance"":null,""duration_seconds"":3600.0,""flow_multiplier"":1.25,""scene_id"":""3"",""seed"":42,""warmup_seconds"":600.0}",3,3,classic_maxpressure,1.25,42,normal,,,,,,3600.0,600.0,,none,{},e9dee59010fe,completed,,F:\challenge-cup\output\runs\formal\runs\i3\classic_maxpressure\x1.25\s42\e9dee59010fe,35.658704402515724,35.658704402515724,1.5666666666666669,1.5666666666666669,47.46100628930817,47.46100628930817,168048.87595,105.69111694968552,0,1590,73422.19,73422.19,46.17747798742138,535,0,6.0,6.0,121,0,0,1590,2775,23
"{""algorithm"":""classic_maxpressure"",""algorithm_params"":{},""disturbance"":null,""duration_seconds"":3600.0,""flow_multiplier"":1.25,""scene_id"":""3"",""seed"":43,""warmup_seconds"":600.0}",3,3,classic_maxpressure,1.25,43,normal,,,,,,3600.0,600.0,,none,{},1e57657f8f2b,completed,,F:\challenge-cup\output\runs\formal\runs\i3\classic_maxpressure\x1.25\s43\1e57657f8f2b,33.210977917981076,33.210977917981076,1.6333333333333333,1.6333333333333333,44.95268138801262,44.95268138801262,162638.61788,102.61111538170347,0,1585,71058.41,71058.41,44.831804416403784,612,0,8.0,8.0,122,0,0,1585,2605,24
"{""algorithm"":""classic_maxpressure"",""algorithm_params"":{},""disturbance"":null,""duration_seconds"":3600.0,""flow_multiplier"":1.25,""scene_id"":""3"",""seed"":44,""warmup_seconds"":600.0}",3,3,classic_maxpressure,1.25,44,normal,,,,,,3600.0,600.0,,none,{},92b4040a8f62,completed,,F:\challenge-cup\output\runs\formal\runs\i3\classic_maxpressure\x1.25\s44\92b4040a8f62,35.33339598997494,35.33339598997494,1.5666666666666667,1.5666666666666667,47.1140350877193,47.1140350877193,168371.71790000002,105.49606384711781,0,1596,73563.23,73563.23,46.09224937343358,585,0,4.0,4.0,113,0,0,1596,2736,22
"{""algorithm"":""capacity_aware_maxpressure"",""algorithm_params"":{},""disturbance"":null,""duration_seconds"":3600.0,""flow_multiplier"":1.0,""scene_id"":""3"",""seed"":42,""warmup_seconds"":600.0}",3,3,capacity_aware_maxpressure,1.0,42,normal,,,,,,3600.0,600.0,,none,{},aba2483237a2,completed,,F:\challenge-cup\output\runs\formal\runs\i3\capacity_aware_maxpressure\x1\s42\aba2483237a2,28.027578008915306,28.027578008915306,1.1666666666666665,1.1666666666666665,39.84621099554235,39.84621099554235,123737.11670999999,91.9295072139673,0,1346,54061.78,54061.78,40.16476968796434,533,0,9.0,9.0,173,0,0,1346,1870,16
"{""algorithm"":""capacity_aware_maxpressure"",""algorithm_params"":{},""disturbance"":null,""duration_seconds"":3600.0,""flow_multiplier"":1.0,""scene_id"":""3"",""seed"":43,""warmup_seconds"":600.0}",3,3,capacity_aware_maxpressure,1.0,43,normal,,,,,,3600.0,600.0,,none,{},56e71b60ed81,completed,,F:\challenge-cup\output\runs\formal\runs\i3\capacity_aware_maxpressure\x1\s43\56e71b60ed81,28.107906110283157,28.107906110283157,1.2333333333333332,1.2333333333333332,39.88301043219076,39.88301043219076,123678.77258,92.16003918032787,0,1342,54036.38,54036.38,40.265558867362145,548,0,10.0,10.0,166,0,0,1342,1868,17
"{""algorithm"":""capacity_aware_maxpressure"",""algorithm_params"":{},""disturbance"":null,""duration_seconds"":3600.0,""flow_multiplier"":1.0,""scene_id"":""3"",""seed"":44,""warmup_seconds"":600.0}",3,3,capacity_aware_maxpressure,1.0,44,normal,,,,,,3600.0,600.0,,none,{},010a98d2a079,completed,,F:\challenge-cup\output\runs\formal\runs\i3\capacity_aware_maxpressure\x1\s44\010a98d2a079,28.973423831070892,28.973423831070892,1.4666666666666666,1.4666666666666666,40.78582202111614,40.78582202111614,123756.14193000001,93.33042377828055,0,1326,54070.29,54070.29,40.77699095022624,529,0,10.0,10.0,151,0,0,1326,1945,17
"{""algorithm"":""capacity_aware_maxpressure"",""algorithm_params"":{},""disturbance"":null,""duration_seconds"":3600.0,""flow_multiplier"":1.25,""scene_id"":""3"",""seed"":42,""warmup_seconds"":600.0}",3,3,capacity_aware_maxpressure,1.25,42,normal,,,,,,3600.0,600.0,,none,{},e403109a954b,completed,,F:\challenge-cup\output\runs\formal\runs\i3\capacity_aware_maxpressure\x1.25\s42\e403109a954b,37.38890290037831,37.38890290037831,1.7333333333333332,1.7333333333333332,49.18852459016394,49.18852459016394,170980.96321000002,107.80640807692309,0,1586,74703.28,74703.28,47.10168978562421,497,0,4.0,4.0,104,0,0,1586,2877,24
"{""algorithm"":""capacity_aware_maxpressure"",""algorithm_params"":{},""disturbance"":null,""duration_seconds"":3600.0,""flow_multiplier"":1.25,""scene_id"":""3"",""seed"":43,""warmup_seconds"":600.0}",3,3,capacity_aware_maxpressure,1.25,43,normal,,,,,,3600.0,600.0,,none,{},32da83b202dc,completed,,F:\challenge-cup\output\runs\formal\runs\i3\capacity_aware_maxpressure\x1.25\s43\32da83b202dc,37.08334588826114,37.08334588826114,1.8,1.8,48.83050847457627,48.83050847457627,171326.21394999998,107.54941239799119,0,1593,74854.01,74854.01,46.98933458882611,512,0,6.0,6.0,106,0,0,1593,2879,23
"{""algorithm"":""capacity_aware_maxpressure"",""algorithm_params"":{},""disturbance"":null,""duration_seconds"":3600.0,""flow_multiplier"":1.25,""scene_id"":""3"",""seed"":44,""warmup_seconds"":600.0}",3,3,capacity_aware_maxpressure,1.25,44,normal,,,,,,3600.0,600.0,,none,{},7753c2ed84a5,completed,,F:\challenge-cup\output\runs\formal\runs\i3\capacity_aware_maxpressure\x1.25\s44\7753c2ed84a5,35.44925552050473,35.44925552050473,1.6666666666666665,1.6666666666666665,47.213880126182964,47.213880126182964,167328.69873,105.5701569274448,0,1585,73107.43,73107.43,46.12456151419558,581,0,4.0,4.0,102,0,0,1585,2767,21
"{""algorithm"":""fixed_time"",""algorithm_params"":{},""disturbance"":null,""duration_seconds"":3600.0,""flow_multiplier"":1.0,""scene_id"":""4"",""seed"":42,""warmup_seconds"":600.0}",4,4,fixed_time,1.0,42,normal,,,,,,3600.0,600.0,,none,{},021b2600ec8e,completed,,F:\challenge-cup\output\runs\formal\runs\i4\fixed_time\x1\s42\021b2600ec8e,43.855313376987844,43.855313376987844,3.2,3.2,55.42750233863424,55.42750233863424,122541.35478,114.63176312441533,0,1069,53539.72,53539.72,50.08392890551918,292,0,10.0,10.0,58,0,0,1069,1420,20
"{""algorithm"":""fixed_time"",""algorithm_params"":{},""disturbance"":null,""duration_seconds"":3600.0,""flow_multiplier"":1.0,""scene_id"":""4"",""seed"":43,""warmup_seconds"":600.0}",4,4,fixed_time,1.0,43,normal,,,,,,3600.0,600.0,,none,{},8621392b6978,completed,,F:\challenge-cup\output\runs\formal\runs\i4\fixed_time\x1\s43\8621392b6978,43.815895032802246,43.815895032802246,3.15,3.15,55.34957825679475,55.34957825679475,121946.01256,114.2886715651359,0,1067,53279.62,53279.62,49.93403936269916,285,0,10.0,10.0,66,0,0,1067,1407,21
"{""algorithm"":""fixed_time"",""algorithm_params"":{},""disturbance"":null,""duration_seconds"":3600.0,""flow_multiplier"":1.0,""scene_id"":""4"",""seed"":44,""warmup_seconds"":600.0}",4,4,fixed_time,1.0,44,normal,,,,,,3600.0,600.0,,none,{},05acae1939a4,completed,,F:\challenge-cup\output\runs\formal\runs\i4\fixed_time\x1\s44\05acae1939a4,41.960306976744185,41.960306976744185,3.1,3.1,53.541395348837206,53.541395348837206,120599.80157000001,112.1858619255814,0,1075,52691.53,52691.53,49.01537674418604,291,0,10.0,10.0,61,0,0,1075,1415,21
"{""algorithm"":""fixed_time"",""algorithm_params"":{},""disturbance"":null,""duration_seconds"":3600.0,""flow_multiplier"":1.25,""scene_id"":""4"",""seed"":42,""warmup_seconds"":600.0}",4,4,fixed_time,1.25,42,normal,,,,,,3600.0,600.0,,none,{},6b90fc55f55d,completed,,F:\challenge-cup\output\runs\formal\runs\i4\fixed_time\x1.25\s42\6b90fc55f55d,58.480607394366196,58.480607394366196,3.7,3.7,69.94630281690141,69.94630281690141,153882.80156999998,135.46021264964787,0,1136,67233.39,67233.39,59.184322183098594,209,0,10.0,10.0,33,0,0,1136,1707,24
"{""algorithm"":""fixed_time"",""algorithm_params"":{},""disturbance"":null,""duration_seconds"":3600.0,""flow_multiplier"":1.25,""scene_id"":""4"",""seed"":43,""warmup_seconds"":600.0}",4,4,fixed_time,1.25,43,normal,,,,,,3600.0,600.0,,none,{},a996e31092bc,completed,,F:\challenge-cup\output\runs\formal\runs\i4\fixed_time\x1.25\s43\a996e31092bc,56.25572773972603,56.25572773972603,4.05,4.05,67.68578767123287,67.68578767123287,154319.39216999998,132.1227672688356,0,1168,67423.98,67423.98,57.7260102739726,216,0,10.0,10.0,40,0,0,1168,1740,33
"{""algorithm"":""fixed_time"",""algorithm_params"":{},""disturbance"":null,""duration_seconds"":3600.0,""flow_multiplier"":1.25,""scene_id"":""4"",""seed"":44,""warmup_seconds"":600.0}",4,4,fixed_time,1.25,44,normal,,,,,,3600.0,600.0,,none,{},b422a7003b20,completed,,F:\challenge-cup\output\runs\formal\runs\i4\fixed_time\x1.25\s44\b422a7003b20,56.10597946963216,56.10597946963216,3.8,3.8,67.61676646706587,67.61676646706587,154198.39259,131.90623831479897,0,1169,67371.14,67371.14,57.63142857142857,194,0,11.0,11.0,33,0,0,1169,1714,23
"{""algorithm"":""classic_maxpressure"",""algorithm_params"":{},""disturbance"":null,""duration_seconds"":3600.0,""flow_multiplier"":1.0,""scene_id"":""4"",""seed"":42,""warmup_seconds"":600.0}",4,4,classic_maxpressure,1.0,42,normal,,,,,,3600.0,600.0,,none,{},2c066c74d54b,completed,,F:\challenge-cup\output\runs\formal\runs\i4\classic_maxpressure\x1\s42\2c066c74d54b,54.81914622178606,54.81914622178606,2.65,2.65,66.38076545632974,66.38076545632974,134851.32854,132.33692692836112,0,1019,58918.18,58918.18,57.819607458292445,281,0,8.0,8.0,72,0,0,1019,2642,23
"{""algorithm"":""classic_maxpressure"",""algorithm_params"":{},""disturbance"":null,""duration_seconds"":3600.0,""flow_multiplier"":1.0,""scene_id"":""4"",""seed"":43,""warmup_seconds"":600.0}",4,4,classic_maxpressure,1.0,43,normal,,,,,,3600.0,600.0,,none,{},5153aa65845b,completed,,F:\challenge-cup\output\runs\formal\runs\i4\classic_maxpressure\x1\s43\5153aa65845b,53.7779512195122,53.7779512195122,2.55,2.55,65.3160975609756,65.3160975609756,133539.75391,130.2826867414634,0,1025,58345.04,58345.04,56.92199024390244,280,0,8.0,8.0,59,0,0,1025,2613,22
"{""algorithm"":""classic_maxpressure"",""algorithm_params"":{},""disturbance"":null,""duration_seconds"":3600.0,""flow_multiplier"":1.0,""scene_id"":""4"",""seed"":44,""warmup_seconds"":600.0}",4,4,classic_maxpressure,1.0,44,normal,,,,,,3600.0,600.0,,none,{},83e312df2201,completed,,F:\challenge-cup\output\runs\formal\runs\i4\classic_maxpressure\x1\s44\83e312df2201,54.12126346718903,54.12126346718903,2.75,2.75,65.70812928501469,65.70812928501469,133442.86273,130.69820051909892,0,1021,58302.77,58302.77,57.10359451518119,265,0,8.0,8.0,68,0,0,1021,2621,22
"{""algorithm"":""classic_maxpressure"",""algorithm_params"":{},""disturbance"":null,""duration_seconds"":3600.0,""flow_multiplier"":1.25,""scene_id"":""4"",""seed"":42,""warmup_seconds"":600.0}",4,4,classic_maxpressure,1.25,42,normal,,,,,,3600.0,600.0,,none,{},fd3b5059cb40,completed,,F:\challenge-cup\output\runs\formal\runs\i4\classic_maxpressure\x1.25\s42\fd3b5059cb40,54.6897536108751,54.6897536108751,3.3,3.3,66.16057774001699,66.16057774001699,158141.7879,134.36005768903993,0,1177,69093.91,69093.91,58.70340696686491,265,0,8.0,8.0,35,0,0,1177,2953,23
"{""algorithm"":""classic_maxpressure"",""algorithm_params"":{},""disturbance"":null,""duration_seconds"":3600.0,""flow_multiplier"":1.25,""scene_id"":""4"",""seed"":43,""warmup_seconds"":600.0}",4,4,classic_maxpressure,1.25,43,normal,,,,,,3600.0,600.0,,none,{},254b5863a214,completed,,F:\challenge-cup\output\runs\formal\runs\i4\classic_maxpressure\x1.25\s43\254b5863a214,58.486936316695356,58.486936316695356,3.65,3.65,69.93459552495698,69.93459552495698,162852.47687,140.1484310413081,0,1162,71152.15,71152.15,61.232487091222026,271,0,8.0,8.0,47,0,0,1162,3160,27
"{""algorithm"":""classic_maxpressure"",""algorithm_params"":{},""disturbance"":null,""duration_seconds"":3600.0,""flow_multiplier"":1.25,""scene_id"":""4"",""seed"":44,""warmup_seconds"":600.0}",4,4,classic_maxpressure,1.25,44,normal,,,,,,3600.0,600.0,,none,{},a6dfbb48d202,completed,,F:\challenge-cup\output\runs\formal\runs\i4\classic_maxpressure\x1.25\s44\a6dfbb48d202,58.14667527993109,58.14667527993109,3.9,3.9,69.64944013781223,69.64944013781223,161951.76344,139.4933362962963,0,1161,70758.67,70758.67,60.94631352282515,243,0,8.0,8.0,33,0,0,1161,3113,29
"{""algorithm"":""capacity_aware_maxpressure"",""algorithm_params"":{},""disturbance"":null,""duration_seconds"":3600.0,""flow_multiplier"":1.0,""scene_id"":""4"",""seed"":42,""warmup_seconds"":600.0}",4,4,capacity_aware_maxpressure,1.0,42,normal,,,,,,3600.0,600.0,,none,{},89c0fee11772,completed,,F:\challenge-cup\output\runs\formal\runs\i4\capacity_aware_maxpressure\x1\s42\89c0fee11772,54.746307996051335,54.746307996051335,2.8,2.8,66.28331688055282,66.28331688055282,134723.55842,132.9946282527147,0,1013,58862.37,58862.37,58.10697926949655,286,0,8.0,8.0,66,0,0,1013,2642,23
"{""algorithm"":""capacity_aware_maxpressure"",""algorithm_params"":{},""disturbance"":null,""duration_seconds"":3600.0,""flow_multiplier"":1.0,""scene_id"":""4"",""seed"":43,""warmup_seconds"":600.0}",4,4,capacity_aware_maxpressure,1.0,43,normal,,,,,,3600.0,600.0,,none,{},f4ef79fe4b8a,completed,,F:\challenge-cup\output\runs\formal\runs\i4\capacity_aware_maxpressure\x1\s43\f4ef79fe4b8a,53.110596285434994,53.110596285434994,2.85,2.85,64.65786901270772,64.65786901270772,133054.40708,130.0629590224829,0,1023,58132.93,58132.93,56.82593352883676,263,0,8.0,8.0,58,0,0,1023,2601,20
"{""algorithm"":""capacity_aware_maxpressure"",""algorithm_params"":{},""disturbance"":null,""duration_seconds"":3600.0,""flow_multiplier"":1.0,""scene_id"":""4"",""seed"":44,""warmup_seconds"":600.0}",4,4,capacity_aware_maxpressure,1.0,44,normal,,,,,,3600.0,600.0,,none,{},c96ad06576ac,completed,,F:\challenge-cup\output\runs\formal\runs\i4\capacity_aware_maxpressure\x1\s44\c96ad06576ac,53.61455708661417,53.61455708661417,2.5,2.5,65.20275590551181,65.20275590551181,132518.13553,130.43123575787402,0,1016,57898.74,57898.74,56.98694881889764,261,0,11.0,11.0,60,0,0,1016,2591,22
"{""algorithm"":""capacity_aware_maxpressure"",""algorithm_params"":{},""disturbance"":null,""duration_seconds"":3600.0,""flow_multiplier"":1.25,""scene_id"":""4"",""seed"":42,""warmup_seconds"":600.0}",4,4,capacity_aware_maxpressure,1.25,42,normal,,,,,,3600.0,600.0,,none,{},36a6a3b6f331,completed,,F:\challenge-cup\output\runs\formal\runs\i4\capacity_aware_maxpressure\x1.25\s42\36a6a3b6f331,54.18530735930736,54.18530735930736,3.7,3.7,65.65281385281385,65.65281385281385,154197.77201,133.5045645108225,0,1155,67370.78,67370.78,58.329679653679655,264,0,8.0,8.0,44,0,0,1155,2909,23
"{""algorithm"":""capacity_aware_maxpressure"",""algorithm_params"":{},""disturbance"":null,""duration_seconds"":3600.0,""flow_multiplier"":1.25,""scene_id"":""4"",""seed"":43,""warmup_seconds"":600.0}",4,4,capacity_aware_maxpressure,1.25,43,normal,,,,,,3600.0,600.0,,none,{},4bbbe533b026,completed,,F:\challenge-cup\output\runs\formal\runs\i4\capacity_aware_maxpressure\x1.25\s43\4bbbe533b026,58.11461267605633,58.11461267605633,3.95,3.95,69.57042253521126,69.57042253521126,158895.89403,139.87314615316902,0,1136,69423.47,69423.47,61.11220950704225,281,0,8.0,8.0,35,0,0,1136,3146,29
"{""algorithm"":""capacity_aware_maxpressure"",""algorithm_params"":{},""disturbance"":null,""duration_seconds"":3600.0,""flow_multiplier"":1.25,""scene_id"":""4"",""seed"":44,""warmup_seconds"":600.0}",4,4,capacity_aware_maxpressure,1.25,44,normal,,,,,,3600.0,600.0,,none,{},33e51a47276e,completed,,F:\challenge-cup\output\runs\formal\runs\i4\capacity_aware_maxpressure\x1.25\s44\33e51a47276e,58.14667527993109,58.14667527993109,3.9,3.9,69.64944013781223,69.64944013781223,161951.76344,139.4933362962963,0,1161,70758.67,70758.67,60.94631352282515,243,0,8.0,8.0,33,0,0,1161,3113,29
"{""algorithm"":""fixed_time"",""algorithm_params"":{},""disturbance"":null,""duration_seconds"":3600.0,""flow_multiplier"":1.0,""scene_id"":""5"",""seed"":42,""warmup_seconds"":600.0}",5,5,fixed_time,1.0,42,normal,,,,,,3600.0,600.0,,none,{},0bd664143657,completed,,F:\challenge-cup\output\runs\formal\runs\i5\fixed_time\x1\s42\0bd664143657,41.797882136279924,41.797882136279924,5.266666666666667,5.266666666666667,52.54327808471455,52.54327808471455,59097.57991,108.83532211786373,0,543,25820.43,25820.43,47.5514364640884,116,0,11.0,11.0,22,0,10,543,796,17
"{""algorithm"":""fixed_time"",""algorithm_params"":{},""disturbance"":null,""duration_seconds"":3600.0,""flow_multiplier"":1.0,""scene_id"":""5"",""seed"":43,""warmup_seconds"":600.0}",5,5,fixed_time,1.0,43,normal,,,,,,3600.0,600.0,,none,{},ca044624998f,completed,,F:\challenge-cup\output\runs\formal\runs\i5\fixed_time\x1\s43\ca044624998f,42.37471243042672,42.37471243042672,5.4,5.4,53.076066790352506,53.076066790352506,58971.03019,109.40821927643785,0,539,25765.14,25765.14,47.8017439703154,114,0,11.0,11.0,24,0,10,539,792,18
"{""algorithm"":""fixed_time"",""algorithm_params"":{},""disturbance"":null,""duration_seconds"":3600.0,""flow_multiplier"":1.0,""scene_id"":""5"",""seed"":44,""warmup_seconds"":600.0}",5,5,fixed_time,1.0,44,normal,,,,,,3600.0,600.0,,none,{},e95a2f5f3366,completed,,F:\challenge-cup\output\runs\formal\runs\i5\fixed_time\x1\s44\e95a2f5f3366,41.845622710622706,41.845622710622706,5.466666666666667,5.466666666666667,52.55860805860806,52.55860805860806,59658.19429,109.26409210622711,0,546,26065.27,26065.27,47.73858974358974,113,0,11.0,11.0,24,0,10,546,783,16
"{""algorithm"":""fixed_time"",""algorithm_params"":{},""disturbance"":null,""duration_seconds"":3600.0,""flow_multiplier"":1.25,""scene_id"":""5"",""seed"":42,""warmup_seconds"":600.0}",5,5,fixed_time,1.25,42,normal,,,,,,3600.0,600.0,,none,{},1bde61b888cb,completed,,F:\challenge-cup\output\runs\formal\runs\i5\fixed_time\x1.25\s42\1bde61b888cb,52.04488593155894,52.04488593155894,6.2,6.2,62.61596958174905,62.61596958174905,64525.3262,122.67172281368822,0,526,28191.89,28191.89,53.596749049429654,104,0,11.0,11.0,17,0,10,526,895,19
"{""algorithm"":""fixed_time"",""algorithm_params"":{},""disturbance"":null,""duration_seconds"":3600.0,""flow_multiplier"":1.25,""scene_id"":""5"",""seed"":43,""warmup_seconds"":600.0}",5,5,fixed_time,1.25,43,normal,,,,,,3600.0,600.0,,none,{},3caa98f20d4f,completed,,F:\challenge-cup\output\runs\formal\runs\i5\fixed_time\x1.25\s43\3caa98f20d4f,50.2464,50.2464,6.133333333333333,6.133333333333333,60.769090909090906,60.769090909090906,66096.99503,120.17635460000001,0,550,28878.61,28878.61,52.50656363636364,120,0,11.0,11.0,23,0,10,550,892,19
"{""algorithm"":""fixed_time"",""algorithm_params"":{},""disturbance"":null,""duration_seconds"":3600.0,""flow_multiplier"":1.25,""scene_id"":""5"",""seed"":44,""warmup_seconds"":600.0}",5,5,fixed_time,1.25,44,normal,,,,,,3600.0,600.0,,none,{},b3201fcbc64a,completed,,F:\challenge-cup\output\runs\formal\runs\i5\fixed_time\x1.25\s44\b3201fcbc64a,51.895150943396224,51.895150943396224,6.066666666666666,6.066666666666666,62.45283018867924,62.45283018867924,64976.49589,122.59716205660376,0,530,28389.08,28389.08,53.56430188679246,96,0,11.0,11.0,22,0,10,530,885,19
"{""algorithm"":""classic_maxpressure"",""algorithm_params"":{},""disturbance"":null,""duration_seconds"":3600.0,""flow_multiplier"":1.0,""scene_id"":""5"",""seed"":42,""warmup_seconds"":600.0}",5,5,classic_maxpressure,1.0,42,normal,,,,,,3600.0,600.0,,none,{},4a68a2872756,completed,,F:\challenge-cup\output\runs\formal\runs\i5\classic_maxpressure\x1\s42\4a68a2872756,41.797882136279924,41.797882136279924,5.266666666666667,5.266666666666667,52.54327808471455,52.54327808471455,59097.57991,108.83532211786373,0,543,25820.43,25820.43,47.5514364640884,116,0,11.0,11.0,22,0,10,543,796,17
